type,values,model,period,lambda
max_shortfall,-0.05577165243405352,buffer,all,0.935
costs,0.09235118642368235,buffer,all,0.935
peak_to_through,4.9493596714185255,buffer,all,0.935
max_1d,1.3195914211072406,buffer,all,0.935
max_5d,1.8238277871061552,buffer,all,0.935
max_30d,3.7798608448369873,buffer,all,0.935
n_breaches,19,cap_floor,all,0.935
N_observations,3610,cap_floor,all,0.935
perc_breaches,0.005263157894736842,cap_floor,all,0.935
conf_level,0.9947368421052631,cap_floor,all,0.935
avg_shortfall,-0.029485305610528315,cap_floor,all,0.935
max_shortfall,-0.08026698228122268,cap_floor,all,0.935
costs,0.08331863068764413,cap_floor,all,0.935
peak_to_through,2.100978908100808,cap_floor,all,0.935
max_1d,1.243707826949267,cap_floor,all,0.935
max_5d,1.7088661433417893,cap_floor,all,0.935
max_30d,2.100978908100808,cap_floor,all,0.935
n_breaches,19,speed_floor,all,0.935
N_observations,3610,speed_floor,all,0.935
perc_breaches,0.005263157894736842,speed_floor,all,0.935
conf_level,0.9947368421052631,speed_floor,all,0.935
avg_shortfall,-0.029485305610528315,speed_floor,all,0.935
max_shortfall,-0.08026698228122268,speed_floor,all,0.935
costs,0.08423505722075482,speed_floor,all,0.935
peak_to_through,2.749107653181473,speed_floor,all,0.935
max_1d,1.243707826949267,speed_floor,all,0.935
max_5d,1.6061661853517886,speed_floor,all,0.935
max_30d,1.957530332112211,speed_floor,all,0.935
n_breaches,12,baseline,2020,0.935
N_observations,254,baseline,2020,0.935
perc_breaches,0.047244094488188976,baseline,2020,0.935
conf_level,0.952755905511811,baseline,2020,0.935
avg_shortfall,-0.031804075219090344,baseline,2020,0.935
max_shortfall,-0.0543707277994539,baseline,2020,0.935
costs,0.11674814551899232,baseline,2020,0.935
peak_to_through,5.054732185881366,baseline,2020,0.935
max_1d,1.243707826949267,baseline,2020,0.935
max_5d,1.85695896974845,baseline,2020,0.935
max_30d,4.7248260560462345,baseline,2020,0.935
n_breaches,12,speed,2020,0.935
N_observations,254,speed,2020,0.935
perc_breaches,0.047244094488188976,speed,2020,0.935
conf_level,0.952755905511811,speed,2020,0.935
avg_shortfall,-0.03612388364090528,speed,2020,0.935
max_shortfall,-0.08349115640294079,speed,2020,0.935
costs,0.11130865181524312,speed,2020,0.935
peak_to_through,4.9055318073037535,speed,2020,0.935
max_1d,1.1534210390979822,speed,2020,0.935
max_5d,1.6202087082656889,speed,2020,0.935
max_30d,2.4487347285197543,speed,2020,0.935
n_breaches,7,floor,2020,0.935
N_observations,254,floor,2020,0.935
perc_breaches,0.027559055118110236,floor,2020,0.935
conf_level,0.9724409448818898,floor,2020,0.935
avg_shortfall,-0.03844979927603103,floor,2020,0.935
max_shortfall,-0.0543707277994539,floor,2020,0.935
costs,0.12172560073177045,floor,2020,0.935
peak_to_through,2.8327209939398785,floor,2020,0.935
max_1d,1.243707826949267,floor,2020,0.935
max_5d,1.85695896974845,floor,2020,0.935
max_30d,2.8055609164609216,floor,2020,0.935
n_breaches,12,cap,2020,0.935
N_observations,254,cap,2020,0.935
perc_breaches,0.047244094488188976,cap,2020,0.935
conf_level,0.952755905511811,cap,2020,0.935
avg_shortfall,-0.031804075219090344,cap,2020,0.935
max_shortfall,-0.0543707277994539,cap,2020,0.935
costs,0.10966548755834518,cap,2020,0.935
peak_to_through,3.7490051901879746,cap,2020,0.935
max_1d,1.243707826949267,cap,2020,0.935
max_5d,1.7088661433417893,cap,2020,0.935
max_30d,3.6851485917397504,cap,2020,0.935
n_breaches,11,buffer,2020,0.935
N_observations,254,buffer,2020,0.935
perc_breaches,0.04330708661417323,buffer,2020,0.935
conf_level,0.9566929133858267,buffer,2020,0.935
avg_shortfall,-0.017190371745689863,buffer,2020,0.935
max_shortfall,-0.0332142203150369,buffer,2020,0.935
costs,0.13748643257261506,buffer,2020,0.935
peak_to_through,4.043785748705093,buffer,2020,0.935
max_1d,1.243707826949267,buffer,2020,0.935
max_5d,1.6987488934331179,buffer,2020,0.935
max_30d,3.7798608448369873,buffer,2020,0.935
n_breaches,7,cap_floor,2020,0.935
N_observations,254,cap_floor,2020,0.935
perc_breaches,0.027559055118110236,cap_floor,2020,0.935
conf_level,0.9724409448818898,cap_floor,2020,0.935
avg_shortfall,-0.03844979927603103,cap_floor,2020,0.935
max_shortfall,-0.0543707277994539,cap_floor,2020,0.935
costs,0.11464294277112332,cap_floor,2020,0.935
peak_to_through,2.100978908100808,cap_floor,2020,0.935
max_1d,1.243707826949267,cap_floor,2020,0.935
max_5d,1.7088661433417893,cap_floor,2020,0.935
max_30d,2.100978908100808,cap_floor,2020,0.935
n_breaches,7,speed_floor,2020,0.935
N_observations,254,speed_floor,2020,0.935
perc_breaches,0.027559055118110236,speed_floor,2020,0.935
conf_level,0.9724409448818898,speed_floor,2020,0.935
avg_shortfall,-0.03844979927603103,speed_floor,2020,0.935
max_shortfall,-0.0543707277994539,speed_floor,2020,0.935
costs,0.11888008217211794,speed_floor,2020,0.935
peak_to_through,2.749107653181473,speed_floor,2020,0.935
max_1d,1.243707826949267,speed_floor,2020,0.935
max_5d,1.6061661853517886,speed_floor,2020,0.935
max_30d,1.957530332112211,speed_floor,2020,0.935
kpf,1,baseline,all,0.935
kpf,1,floor,all,0.935
kpf,1,cap,all,0.935
kpf,1,speed,all,0.935
kpf,1,buffer,all,0.935
kpf,1,speed_floor,all,0.935
kpf,1,cap_floor,all,0.935
n_breaches,35,baseline,all,0.9400000000000001
N_observations,3610,baseline,all,0.9400000000000001
perc_breaches,0.009695290858725761,baseline,all,0.9400000000000001
conf_level,0.9903047091412742,baseline,all,0.9400000000000001
avg_shortfall,-0.02338399300377996,baseline,all,0.9400000000000001
max_shortfall,-0.08056944491935826,baseline,all,0.9400000000000001
costs,0.07586115898753401,baseline,all,0.9400000000000001
peak_to_through,6.100943828087455,baseline,all,0.9400000000000001
max_1d,1.303892568524152,baseline,all,0.9400000000000001
max_5d,1.8503661593295344,baseline,all,0.9400000000000001
max_30d,4.633101207464166,baseline,all,0.9400000000000001
n_breaches,35,speed,all,0.9400000000000001
N_observations,3610,speed,all,0.9400000000000001
perc_breaches,0.009695290858725761,speed,all,0.9400000000000001
conf_level,0.9903047091412742,speed,all,0.9400000000000001
avg_shortfall,-0.02487830862593508,speed,all,0.9400000000000001
max_shortfall,-0.08472095378400653,speed,all,0.9400000000000001
costs,0.0756727835472415,speed,all,0.9400000000000001
peak_to_through,5.93857354171963,speed,all,0.9400000000000001
max_1d,1.303892568524152,speed,all,0.9400000000000001
max_5d,1.7295942735395615,speed,all,0.9400000000000001
max_30d,2.473920905595516,speed,all,0.9400000000000001
n_breaches,19,floor,all,0.9400000000000001
N_observations,3610,floor,all,0.9400000000000001
perc_breaches,0.005263157894736842,floor,all,0.9400000000000001
conf_level,0.9947368421052631,floor,all,0.9400000000000001
avg_shortfall,-0.029601603750941032,floor,all,0.9400000000000001
max_shortfall,-0.08056944491935826,floor,all,0.9400000000000001
costs,0.08487836188854989,floor,all,0.9400000000000001
peak_to_through,2.8104819781318398,floor,all,0.9400000000000001
max_1d,1.2403665825807089,floor,all,0.9400000000000001
max_5d,1.8503661593295344,floor,all,0.9400000000000001
max_30d,2.7801455051780453,floor,all,0.9400000000000001
n_breaches,35,cap,all,0.9400000000000001
N_observations,3610,cap,all,0.9400000000000001
perc_breaches,0.009695290858725761,cap,all,0.9400000000000001
conf_level,0.9903047091412742,cap,all,0.9400000000000001
avg_shortfall,-0.02338399300377996,cap,all,0.9400000000000001
max_shortfall,-0.08056944491935826,cap,all,0.9400000000000001
costs,0.0748853321106315,cap,all,0.9400000000000001
peak_to_through,4.626090451269547,cap,all,0.9400000000000001
max_1d,1.303892568524152,cap,all,0.9400000000000001
max_5d,1.780261813164827,cap,all,0.9400000000000001
max_30d,3.7115970177804045,cap,all,0.9400000000000001
n_breaches,22,buffer,all,0.9400000000000001
N_observations,3610,buffer,all,0.9400000000000001
perc_breaches,0.006094182825484765,buffer,all,0.9400000000000001
conf_level,0.9939058171745152,buffer,all,0.9400000000000001
avg_shortfall,-0.018784251801444937,buffer,all,0.9400000000000001
max_shortfall,-0.05614973073172298,buffer,all,0.9400000000000001
costs,0.09338996056314575,buffer,all,0.9400000000000001
peak_to_through,4.880755062469964,buffer,all,0.9400000000000001
max_1d,1.303892568524152,buffer,all,0.9400000000000001
max_5d,1.7802618131648271,buffer,all,0.9400000000000001
max_30d,3.7064809659713327,buffer,all,0.9400000000000001
n_breaches,19,cap_floor,all,0.9400000000000001
N_observations,3610,cap_floor,all,0.9400000000000001
perc_breaches,0.005263157894736842,cap_floor,all,0.9400000000000001
conf_level,0.9947368421052631,cap_floor,all,0.9400000000000001
avg_shortfall,-0.029601603750941032,cap_floor,all,0.9400000000000001
max_shortfall,-0.08056944491935826,cap_floor,all,0.9400000000000001
costs,0.08390226484916762,cap_floor,all,0.9400000000000001
peak_to_through,2.131070898021466,cap_floor,all,0.9400000000000001
max_1d,1.2403665825807089,cap_floor,all,0.9400000000000001
max_5d,1.7490460457222285,cap_floor,all,0.9400000000000001
max_30d,2.131070898021466,cap_floor,all,0.9400000000000001
n_breaches,19,speed_floor,all,0.9400000000000001
N_observations,3610,speed_floor,all,0.9400000000000001
perc_breaches,0.005263157894736842,speed_floor,all,0.9400000000000001
conf_level,0.9947368421052631,speed_floor,all,0.9400000000000001
avg_shortfall,-0.029601603750941032,speed_floor,all,0.9400000000000001
max_shortfall,-0.08056944491935826,speed_floor,all,0.9400000000000001
costs,0.08473741626755349,speed_floor,all,0.9400000000000001
peak_to_through,2.735683917949743,speed_floor,all,0.9400000000000001
max_1d,1.2403665825807089,speed_floor,all,0.9400000000000001
max_5d,1.5879058213332455,speed_floor,all,0.9400000000000001
max_30d,1.9173573415166552,speed_floor,all,0.9400000000000001
n_breaches,12,baseline,2020,0.9400000000000001
N_observations,254,baseline,2020,0.9400000000000001
perc_breaches,0.047244094488188976,baseline,2020,0.9400000000000001
conf_level,0.952755905511811,baseline,2020,0.9400000000000001
avg_shortfall,-0.03214862865600278,baseline,2020,0.9400000000000001
max_shortfall,-0.055648472583381126,baseline,2020,0.9400000000000001
costs,0.11905025349657987,baseline,2020,0.9400000000000001
peak_to_through,4.975006749503056,baseline,2020,0.9400000000000001
max_1d,1.2403665825807089,baseline,2020,0.9400000000000001
max_5d,1.8503661593295344,baseline,2020,0.9400000000000001
max_30d,4.633101207464166,baseline,2020,0.9400000000000001
n_breaches,12,speed,2020,0.9400000000000001
N_observations,254,speed,2020,0.9400000000000001
perc_breaches,0.047244094488188976,speed,2020,0.9400000000000001
conf_level,0.952755905511811,speed,2020,0.9400000000000001
avg_shortfall,-0.036507049220621875,speed,2020,0.9400000000000001
max_shortfall,-0.08472095378400653,speed,2020,0.9400000000000001
costs,0.11355363171398025,speed,2020,0.9400000000000001
peak_to_through,4.842602109604592,speed,2020,0.9400000000000001
max_1d,1.170995137818667,speed,2020,0.9400000000000001
max_5d,1.5898629144163587,speed,2020,0.9400000000000001
max_30d,2.473920905595516,speed,2020,0.9400000000000001
n_breaches,7,floor,2020,0.9400000000000001
N_observations,254,floor,2020,0.9400000000000001
perc_breaches,0.027559055118110236,floor,2020,0.9400000000000001
conf_level,0.9724409448818898,floor,2020,0.9400000000000001
avg_shortfall,-0.0392813422532688,floor,2020,0.9400000000000001
max_shortfall,-0.055648472583381126,floor,2020,0.9400000000000001
costs,0.12398107504530577,floor,2020,0.9400000000000001
peak_to_through,2.8104819781318398,floor,2020,0.9400000000000001
max_1d,1.2403665825807089,floor,2020,0.9400000000000001
max_5d,1.8503661593295344,floor,2020,0.9400000000000001
max_30d,2.7801455051780453,floor,2020,0.9400000000000001
n_breaches,12,cap,2020,0.9400000000000001
N_observations,254,cap,2020,0.9400000000000001
perc_breaches,0.047244094488188976,cap,2020,0.9400000000000001
conf_level,0.952755905511811,cap,2020,0.9400000000000001
avg_shortfall,-0.03214862865600278,cap,2020,0.9400000000000001
max_shortfall,-0.055648472583381126,cap,2020,0.9400000000000001
costs,0.11232314408126694,cap,2020,0.9400000000000001
peak_to_through,3.772339471955506,cap,2020,0.9400000000000001
max_1d,1.2403665825807089,cap,2020,0.9400000000000001
max_5d,1.7490460457222285,cap,2020,0.9400000000000001
max_30d,3.7115970177804045,cap,2020,0.9400000000000001
n_breaches,11,buffer,2020,0.9400000000000001
N_observations,254,buffer,2020,0.9400000000000001
perc_breaches,0.04330708661417323,buffer,2020,0.9400000000000001
conf_level,0.9566929133858267,buffer,2020,0.9400000000000001
avg_shortfall,-0.017671663297694068,buffer,2020,0.9400000000000001
max_shortfall,-0.03452414535373392,buffer,2020,0.9400000000000001
costs,0.13965559686129156,buffer,2020,0.9400000000000001
peak_to_through,3.9800053996024447,buffer,2020,0.9400000000000001
max_1d,1.2403665825807089,buffer,2020,0.9400000000000001
max_5d,1.7037515877384222,buffer,2020,0.9400000000000001
max_30d,3.7064809659713327,buffer,2020,0.9400000000000001
n_breaches,7,cap_floor,2020,0.9400000000000001
N_observations,254,cap_floor,2020,0.9400000000000001
perc_breaches,0.027559055118110236,cap_floor,2020,0.9400000000000001
conf_level,0.9724409448818898,cap_floor,2020,0.9400000000000001
avg_shortfall,-0.0392813422532688,cap_floor,2020,0.9400000000000001
max_shortfall,-0.055648472583381126,cap_floor,2020,0.9400000000000001
costs,0.11725396562999284,cap_floor,2020,0.9400000000000001
peak_to_through,2.131070898021466,cap_floor,2020,0.9400000000000001
max_1d,1.2403665825807089,cap_floor,2020,0.9400000000000001
max_5d,1.7490460457222285,cap_floor,2020,0.9400000000000001
max_30d,2.131070898021466,cap_floor,2020,0.9400000000000001
n_breaches,7,speed_floor,2020,0.9400000000000001
N_observations,254,speed_floor,2020,0.9400000000000001
perc_breaches,0.027559055118110236,speed_floor,2020,0.9400000000000001
conf_level,0.9724409448818898,speed_floor,2020,0.9400000000000001
avg_shortfall,-0.0392813422532688,speed_floor,2020,0.9400000000000001
max_shortfall,-0.055648472583381126,speed_floor,2020,0.9400000000000001
costs,0.12102590384582376,speed_floor,2020,0.9400000000000001
peak_to_through,2.735683917949743,speed_floor,2020,0.9400000000000001
max_1d,1.2403665825807089,speed_floor,2020,0.9400000000000001
max_5d,1.5879058213332455,speed_floor,2020,0.9400000000000001
max_30d,1.917357341516655,speed_floor,2020,0.9400000000000001
kpf,1,baseline,all,0.9400000000000001
kpf,1,floor,all,0.9400000000000001
kpf,1,cap,all,0.9400000000000001
kpf,1,speed,all,0.9400000000000001
kpf,1,buffer,all,0.9400000000000001
kpf,1,speed_floor,all,0.9400000000000001
kpf,1,cap_floor,all,0.9400000000000001
n_breaches,33,baseline,all,0.9450000000000001
N_observations,3610,baseline,all,0.9450000000000001
perc_breaches,0.009141274238227148,baseline,all,0.9450000000000001
conf_level,0.9908587257617728,baseline,all,0.9450000000000001
avg_shortfall,-0.024662988415509186,baseline,all,0.9450000000000001
max_shortfall,-0.08093221354902609,baseline,all,0.9450000000000001
costs,0.07686129783816163,baseline,all,0.9450000000000001
peak_to_through,6.01774521082191,baseline,all,0.9450000000000001
max_1d,1.2874280429340446,baseline,all,0.9450000000000001
max_5d,1.844506897409939,baseline,all,0.9450000000000001
max_30d,4.548673341968908,baseline,all,0.9450000000000001
n_breaches,33,speed,all,0.9450000000000001
N_observations,3610,speed,all,0.9450000000000001
perc_breaches,0.009141274238227148,speed,all,0.9450000000000001
conf_level,0.9908587257617728,speed,all,0.9450000000000001
avg_shortfall,-0.02629326603639766,speed,all,0.9450000000000001
max_shortfall,-0.0861879421153029,speed,all,0.9450000000000001
costs,0.07666886258898913,speed,all,0.9450000000000001
peak_to_through,5.877683158174657,speed,all,0.9450000000000001
max_1d,1.2874280429340446,speed,all,0.9450000000000001
max_5d,1.6927988427094771,speed,all,0.9450000000000001
max_30d,2.508226531528593,speed,all,0.9450000000000001
n_breaches,18,floor,all,0.9450000000000001
N_observations,3610,floor,all,0.9450000000000001
perc_breaches,0.004986149584487534,floor,all,0.9450000000000001
conf_level,0.9950138504155125,floor,all,0.9450000000000001
avg_shortfall,-0.031501491288158295,floor,all,0.9450000000000001
max_shortfall,-0.08093221354902609,floor,all,0.9450000000000001
costs,0.0854979533544359,floor,all,0.9450000000000001
peak_to_through,2.788354838127083,floor,all,0.9450000000000001
max_1d,1.236272245926668,floor,all,0.9450000000000001
max_5d,1.844506897409939,floor,all,0.9450000000000001
max_30d,2.7548248004285156,floor,all,0.9450000000000001
n_breaches,33,cap,all,0.9450000000000001
N_observations,3610,cap,all,0.9450000000000001
perc_breaches,0.009141274238227148,cap,all,0.9450000000000001
conf_level,0.9908587257617728,cap,all,0.9450000000000001
avg_shortfall,-0.024662988415509186,cap,all,0.9450000000000001
max_shortfall,-0.08093221354902609,cap,all,0.9450000000000001
costs,0.0759717198829791,cap,all,0.9450000000000001
peak_to_through,4.665910535628966,cap,all,0.9450000000000001
max_1d,1.2874280429340446,cap,all,0.9450000000000001
max_5d,1.7918203254787237,cap,all,0.9450000000000001
max_30d,3.743335421951501,cap,all,0.9450000000000001
n_breaches,22,buffer,all,0.9450000000000001
N_observations,3610,buffer,all,0.9450000000000001
perc_breaches,0.006094182825484765,buffer,all,0.9450000000000001
conf_level,0.9939058171745152,buffer,all,0.9450000000000001
avg_shortfall,-0.018906499023732665,buffer,all,0.9450000000000001
max_shortfall,-0.05660319151880777,buffer,all,0.9450000000000001
costs,0.09450067272278402,buffer,all,0.9450000000000001
peak_to_through,4.814196168657528,buffer,all,0.9450000000000001
max_1d,1.2874280429340443,buffer,all,0.9450000000000001
max_5d,1.734753688620951,buffer,all,0.9450000000000001
max_30d,3.6389386735751263,buffer,all,0.9450000000000001
n_breaches,18,cap_floor,all,0.9450000000000001
N_observations,3610,cap_floor,all,0.9450000000000001
perc_breaches,0.004986149584487534,cap_floor,all,0.9450000000000001
conf_level,0.9950138504155125,cap_floor,all,0.9450000000000001
avg_shortfall,-0.031501491288158295,cap_floor,all,0.9450000000000001
max_shortfall,-0.08093221354902609,cap_floor,all,0.9450000000000001
costs,0.08460812911521261,cap_floor,all,0.9450000000000001
peak_to_through,2.1619749192592033,cap_floor,all,0.9450000000000001
max_1d,1.236272245926668,cap_floor,all,0.9450000000000001
max_5d,1.7918203254787237,cap_floor,all,0.9450000000000001
max_30d,2.1619749192592033,cap_floor,all,0.9450000000000001
n_breaches,18,speed_floor,all,0.9450000000000001
N_observations,3610,speed_floor,all,0.9450000000000001
perc_breaches,0.004986149584487534,speed_floor,all,0.9450000000000001
conf_level,0.9950138504155125,speed_floor,all,0.9450000000000001
avg_shortfall,-0.031501491288158295,speed_floor,all,0.9450000000000001
max_shortfall,-0.08093221354902609,speed_floor,all,0.9450000000000001
costs,0.08534993832596871,speed_floor,all,0.9450000000000001
peak_to_through,2.7234563273967423,speed_floor,all,0.9450000000000001
max_1d,1.236272245926668,speed_floor,all,0.9450000000000001
max_5d,1.567593137294193,speed_floor,all,0.9450000000000001
max_30d,1.8706404265066885,speed_floor,all,0.9450000000000001
n_breaches,12,baseline,2020,0.9450000000000001
N_observations,254,baseline,2020,0.9450000000000001
perc_breaches,0.047244094488188976,baseline,2020,0.9450000000000001
conf_level,0.952755905511811,baseline,2020,0.9450000000000001
avg_shortfall,-0.03253461344397264,baseline,2020,0.9450000000000001
max_shortfall,-0.05705717787764042,baseline,2020,0.9450000000000001
costs,0.12160735387824265,baseline,2020,0.9450000000000001
peak_to_through,4.898909165883737,baseline,2020,0.9450000000000001
max_1d,1.236272245926668,baseline,2020,0.9450000000000001
max_5d,1.844506897409939,baseline,2020,0.9450000000000001
max_30d,4.548673341968908,baseline,2020,0.9450000000000001
n_breaches,12,speed,2020,0.9450000000000001
N_observations,254,speed,2020,0.9450000000000001
perc_breaches,0.047244094488188976,speed,2020,0.9450000000000001
conf_level,0.952755905511811,speed,2020,0.9450000000000001
avg_shortfall,-0.03701787690141593,speed,2020,0.9450000000000001
max_shortfall,-0.0861879421153029,speed,2020,0.9450000000000001
costs,0.1160182451933721,speed,2020,0.9450000000000001
peak_to_through,4.784887842370041,speed,2020,0.9450000000000001
max_1d,1.205948009161618,speed,2020,0.9450000000000001
max_5d,1.5582311942086784,speed,2020,0.9450000000000001
max_30d,2.508226531528593,speed,2020,0.9450000000000001
n_breaches,7,floor,2020,0.9450000000000001
N_observations,254,floor,2020,0.9450000000000001
perc_breaches,0.027559055118110236,floor,2020,0.9450000000000001
conf_level,0.9724409448818898,floor,2020,0.9450000000000001
avg_shortfall,-0.04017112138681846,floor,2020,0.9450000000000001
max_shortfall,-0.05705717787764042,floor,2020,0.9450000000000001
costs,0.12648892650857235,floor,2020,0.9450000000000001
peak_to_through,2.788354838127083,floor,2020,0.9450000000000001
max_1d,1.236272245926668,floor,2020,0.9450000000000001
max_5d,1.844506897409939,floor,2020,0.9450000000000001
max_30d,2.7548248004285156,floor,2020,0.9450000000000001
n_breaches,12,cap,2020,0.9450000000000001
N_observations,254,cap,2020,0.9450000000000001
perc_breaches,0.047244094488188976,cap,2020,0.9450000000000001
conf_level,0.952755905511811,cap,2020,0.9450000000000001
avg_shortfall,-0.03253461344397264,cap,2020,0.9450000000000001
max_shortfall,-0.05705717787764042,cap,2020,0.9450000000000001
costs,0.11523397783364628,cap,2020,0.9450000000000001
peak_to_through,3.7984113799102315,cap,2020,0.9450000000000001
max_1d,1.236272245926668,cap,2020,0.9450000000000001
max_5d,1.7918203254787237,cap,2020,0.9450000000000001
max_30d,3.743335421951501,cap,2020,0.9450000000000001
n_breaches,11,buffer,2020,0.9450000000000001
N_observations,254,buffer,2020,0.9450000000000001
perc_breaches,0.04330708661417323,buffer,2020,0.9450000000000001
conf_level,0.9566929133858267,buffer,2020,0.9450000000000001
avg_shortfall,-0.018208781134978265,buffer,2020,0.9450000000000001
max_shortfall,-0.03590911447299433,buffer,2020,0.9450000000000001
costs,0.14196012225817248,buffer,2020,0.9450000000000001
peak_to_through,3.9191273327069895,buffer,2020,0.9450000000000001
max_1d,1.236272245926668,buffer,2020,0.9450000000000001
max_5d,1.7069998820028969,buffer,2020,0.9450000000000001
max_30d,3.6389386735751263,buffer,2020,0.9450000000000001
n_breaches,7,cap_floor,2020,0.9450000000000001
N_observations,254,cap_floor,2020,0.9450000000000001
perc_breaches,0.027559055118110236,cap_floor,2020,0.9450000000000001
conf_level,0.9724409448818898,cap_floor,2020,0.9450000000000001
avg_shortfall,-0.04017112138681846,cap_floor,2020,0.9450000000000001
max_shortfall,-0.05705717787764042,cap_floor,2020,0.9450000000000001
costs,0.12011555046397597,cap_floor,2020,0.9450000000000001
peak_to_through,2.1619749192592033,cap_floor,2020,0.9450000000000001
max_1d,1.236272245926668,cap_floor,2020,0.9450000000000001
max_5d,1.7918203254787237,cap_floor,2020,0.9450000000000001
max_30d,2.1619749192592033,cap_floor,2020,0.9450000000000001
n_breaches,7,speed_floor,2020,0.9450000000000001
N_observations,254,speed_floor,2020,0.9450000000000001
perc_breaches,0.027559055118110236,speed_floor,2020,0.9450000000000001
conf_level,0.9724409448818898,speed_floor,2020,0.9450000000000001
avg_shortfall,-0.04017112138681846,speed_floor,2020,0.9450000000000001
max_shortfall,-0.05705717787764042,speed_floor,2020,0.9450000000000001
costs,0.12339061168361865,speed_floor,2020,0.9450000000000001
peak_to_through,2.7234563273967423,speed_floor,2020,0.9450000000000001
max_1d,1.236272245926668,speed_floor,2020,0.9450000000000001
max_5d,1.567593137294193,speed_floor,2020,0.9450000000000001
max_30d,1.8706404265066885,speed_floor,2020,0.9450000000000001
kpf,1,baseline,all,0.9450000000000001
kpf,1,floor,all,0.9450000000000001
kpf,1,cap,all,0.9450000000000001
kpf,1,speed,all,0.9450000000000001
kpf,1,buffer,all,0.9450000000000001
kpf,1,speed_floor,all,0.9450000000000001
kpf,1,cap_floor,all,0.9450000000000001
n_breaches,33,baseline,all,0.9500000000000001
N_observations,3610,baseline,all,0.9500000000000001
perc_breaches,0.009141274238227148,baseline,all,0.9500000000000001
conf_level,0.9908587257617728,baseline,all,0.9500000000000001
avg_shortfall,-0.02453454036538731,baseline,all,0.9500000000000001
max_shortfall,-0.08136531308728612,baseline,all,0.9500000000000001
costs,0.07799975493968869,baseline,all,0.9500000000000001
peak_to_through,5.894146424376694,baseline,all,0.9500000000000001
max_1d,1.270240927340187,baseline,all,0.9500000000000001
max_5d,1.8418277492876312,baseline,all,0.9500000000000001
max_30d,4.479495422824215,baseline,all,0.9500000000000001
n_breaches,33,speed,all,0.9500000000000001
N_observations,3610,speed,all,0.9500000000000001
perc_breaches,0.009141274238227148,speed,all,0.9500000000000001
conf_level,0.9908587257617728,speed,all,0.9500000000000001
avg_shortfall,-0.026150424421381227,speed,all,0.9500000000000001
max_shortfall,-0.0873839187630125,speed,all,0.9500000000000001
costs,0.07780898978693357,speed,all,0.9500000000000001
peak_to_through,5.776330006799807,speed,all,0.9500000000000001
max_1d,1.270240927340187,speed,all,0.9500000000000001
max_5d,1.664714539670146,speed,all,0.9500000000000001
max_30d,2.539755708963544,speed,all,0.9500000000000001
n_breaches,18,floor,all,0.9500000000000001
N_observations,3610,floor,all,0.9500000000000001
perc_breaches,0.004986149584487534,floor,all,0.9500000000000001
conf_level,0.9950138504155125,floor,all,0.9500000000000001
avg_shortfall,-0.03175721034568612,floor,all,0.9500000000000001
max_shortfall,-0.08136531308728612,floor,all,0.9500000000000001
costs,0.08623449698978432,floor,all,0.9500000000000001
peak_to_through,2.7702372281685173,floor,all,0.9500000000000001
max_1d,1.2311719463609045,floor,all,0.9500000000000001
max_5d,1.8418277492876312,floor,all,0.9500000000000001
max_30d,2.7336158441920113,floor,all,0.9500000000000001
n_breaches,33,cap,all,0.9500000000000001
N_observations,3610,cap,all,0.9500000000000001
perc_breaches,0.009141274238227148,cap,all,0.9500000000000001
conf_level,0.9908587257617728,cap,all,0.9500000000000001
avg_shortfall,-0.02453454036538731,cap,all,0.9500000000000001
max_shortfall,-0.08136531308728612,cap,all,0.9500000000000001
costs,0.07719788944441147,cap,all,0.9500000000000001
peak_to_through,4.664100971027951,cap,all,0.9500000000000001
max_1d,1.270240927340187,cap,all,0.9500000000000001
max_5d,1.8353883763684855,cap,all,0.9500000000000001
max_30d,3.77926605711477,cap,all,0.9500000000000001
n_breaches,21,buffer,all,0.9500000000000001
N_observations,3610,buffer,all,0.9500000000000001
perc_breaches,0.005817174515235457,buffer,all,0.9500000000000001
conf_level,0.9941828254847646,buffer,all,0.9500000000000001
avg_shortfall,-0.01989060874094091,buffer,all,0.9500000000000001
max_shortfall,-0.05714456594163281,buffer,all,0.9500000000000001
costs,0.09575574989526603,buffer,all,0.9500000000000001
peak_to_through,4.715317139501355,buffer,all,0.9500000000000001
max_1d,1.2702409273401867,buffer,all,0.9500000000000001
max_5d,1.7060884852140192,buffer,all,0.9500000000000001
max_30d,3.5835963382593716,buffer,all,0.9500000000000001
n_breaches,18,cap_floor,all,0.9500000000000001
N_observations,3610,cap_floor,all,0.9500000000000001
perc_breaches,0.004986149584487534,cap_floor,all,0.9500000000000001
conf_level,0.9950138504155125,cap_floor,all,0.9500000000000001
avg_shortfall,-0.03175721034568612,cap_floor,all,0.9500000000000001
max_shortfall,-0.08136531308728612,cap_floor,all,0.9500000000000001
costs,0.08543240949409311,cap_floor,all,0.9500000000000001
peak_to_through,2.1921182840728153,cap_floor,all,0.9500000000000001
max_1d,1.2311719463609045,cap_floor,all,0.9500000000000001
max_5d,1.8353883763684855,cap_floor,all,0.9500000000000001
max_30d,2.1921182840728153,cap_floor,all,0.9500000000000001
n_breaches,18,speed_floor,all,0.9500000000000001
N_observations,3610,speed_floor,all,0.9500000000000001
perc_breaches,0.004986149584487534,speed_floor,all,0.9500000000000001
conf_level,0.9950138504155125,speed_floor,all,0.9500000000000001
