type,values,model,period,lambda
peak_to_through,3.55105927702897,cap,financialcrisis,0.925
max_1d,1.2893584308311143,cap,financialcrisis,0.925
max_5d,1.9771702428896543,cap,financialcrisis,0.925
max_30d,1.9917402851972517,cap,financialcrisis,0.925
max_ltm,1.7722704812106211,cap,financialcrisis,0.925
avg_ltm,1.364851870177045,cap,financialcrisis,0.925
n_breaches,4,buffer,financialcrisis,0.925
N_observations,462,buffer,financialcrisis,0.925
perc_breaches,0.008658008658008658,buffer,financialcrisis,0.925
conf_level,0.9913419913419913,buffer,financialcrisis,0.925
avg_shortfall,-0.024005233565837704,buffer,financialcrisis,0.925
max_shortfall,-0.03561933987757354,buffer,financialcrisis,0.925
costs,0.12188001797022104,buffer,financialcrisis,0.925
peak_to_through,4.225046351703753,buffer,financialcrisis,0.925
max_1d,1.2893584308311143,buffer,financialcrisis,0.925
max_5d,1.9771702428896545,buffer,financialcrisis,0.925
max_30d,2.0872940892581395,buffer,financialcrisis,0.925
max_ltm,1.417816384968497,buffer,financialcrisis,0.925
avg_ltm,1.259670342547187,buffer,financialcrisis,0.925
n_breaches,6,cap_floor,financialcrisis,0.925
N_observations,462,cap_floor,financialcrisis,0.925
perc_breaches,0.012987012987012988,cap_floor,financialcrisis,0.925
conf_level,0.987012987012987,cap_floor,financialcrisis,0.925
avg_shortfall,-0.02685090925487237,cap_floor,financialcrisis,0.925
max_shortfall,-0.06414513223603871,cap_floor,financialcrisis,0.925
costs,0.09878720899596229,cap_floor,financialcrisis,0.925
peak_to_through,2.0772515540106933,cap_floor,financialcrisis,0.925
max_1d,1.2009041623972891,cap_floor,financialcrisis,0.925
max_5d,1.5165663380552479,cap_floor,financialcrisis,0.925
max_30d,1.8960793620888992,cap_floor,financialcrisis,0.925
max_ltm,1.562167839458834,cap_floor,financialcrisis,0.925
avg_ltm,1.2916697183085102,cap_floor,financialcrisis,0.925
n_breaches,6,speed_floor,financialcrisis,0.925
N_observations,462,speed_floor,financialcrisis,0.925
perc_breaches,0.012987012987012988,speed_floor,financialcrisis,0.925
conf_level,0.987012987012987,speed_floor,financialcrisis,0.925
avg_shortfall,-0.02685090925487237,speed_floor,financialcrisis,0.925
max_shortfall,-0.06414513223603871,speed_floor,financialcrisis,0.925
costs,0.1077487971033358,speed_floor,financialcrisis,0.925
peak_to_through,3.0794128014308817,speed_floor,financialcrisis,0.925
max_1d,1.2009041623972891,speed_floor,financialcrisis,0.925
max_5d,1.5165663380552479,speed_floor,financialcrisis,0.925
max_30d,1.886913598745571,speed_floor,financialcrisis,0.925
max_ltm,1.562167839458834,speed_floor,financialcrisis,0.925
avg_ltm,1.2916697183085102,speed_floor,financialcrisis,0.925
n_breaches,5,baseline,dotcom,0.925
N_observations,512,baseline,dotcom,0.925
perc_breaches,0.009765625,baseline,dotcom,0.925
conf_level,0.990234375,baseline,dotcom,0.925
avg_shortfall,-0.0139931336426003,baseline,dotcom,0.925
max_shortfall,-0.038441155496320295,baseline,dotcom,0.925
costs,0.10161623666549857,baseline,dotcom,0.925
peak_to_through,2.580114105174304,baseline,dotcom,0.925
max_1d,1.1735389603282074,baseline,dotcom,0.925
max_5d,1.404589944673743,baseline,dotcom,0.925
max_30d,1.9429375317611401,baseline,dotcom,0.925
max_ltm,1.5087882531988404,baseline,dotcom,0.925
avg_ltm,1.163157085794523,baseline,dotcom,0.925
n_breaches,5,speed,dotcom,0.925
N_observations,512,speed,dotcom,0.925
perc_breaches,0.009765625,speed,dotcom,0.925
conf_level,0.990234375,speed,dotcom,0.925
avg_shortfall,-0.0139931336426003,speed,dotcom,0.925
max_shortfall,-0.038441155496320295,speed,dotcom,0.925
costs,0.10160238550837376,speed,dotcom,0.925
peak_to_through,2.580114105174304,speed,dotcom,0.925
max_1d,1.1735389603282074,speed,dotcom,0.925
max_5d,1.404589944673743,speed,dotcom,0.925
max_30d,1.886913598745571,speed,dotcom,0.925
max_ltm,1.5087882531988404,speed,dotcom,0.925
avg_ltm,1.163157085794523,speed,dotcom,0.925
n_breaches,4,floor,dotcom,0.925
N_observations,512,floor,dotcom,0.925
perc_breaches,0.0078125,floor,dotcom,0.925
conf_level,0.9921875,floor,dotcom,0.925
avg_shortfall,-0.017291502677385148,floor,dotcom,0.925
max_shortfall,-0.038441155496320295,floor,dotcom,0.925
costs,0.10245203377995411,floor,dotcom,0.925
peak_to_through,2.364997410107851,floor,dotcom,0.925
max_1d,1.1735389603282074,floor,dotcom,0.925
max_5d,1.404589944673743,floor,dotcom,0.925
max_30d,1.9429375317611401,floor,dotcom,0.925
max_ltm,1.5087882531988404,floor,dotcom,0.925
avg_ltm,1.2009892736665162,floor,dotcom,0.925
n_breaches,5,cap,dotcom,0.925
N_observations,512,cap,dotcom,0.925
perc_breaches,0.009765625,cap,dotcom,0.925
conf_level,0.990234375,cap,dotcom,0.925
avg_shortfall,-0.0139931336426003,cap,dotcom,0.925
max_shortfall,-0.038441155496320295,cap,dotcom,0.925
costs,0.10075516828731558,cap,dotcom,0.925
peak_to_through,2.2661953081182533,cap,dotcom,0.925
max_1d,1.1735389603282074,cap,dotcom,0.925
max_5d,1.404589944673743,cap,dotcom,0.925
max_30d,1.9429375317611401,cap,dotcom,0.925
max_ltm,1.5087882531988404,cap,dotcom,0.925
avg_ltm,1.163157085794523,cap,dotcom,0.925
n_breaches,1,buffer,dotcom,0.925
N_observations,512,buffer,dotcom,0.925
perc_breaches,0.001953125,buffer,dotcom,0.925
conf_level,0.998046875,buffer,dotcom,0.925
avg_shortfall,-0.019552573038571885,buffer,dotcom,0.925
max_shortfall,-0.019552573038571885,buffer,dotcom,0.925
costs,0.1269555076002209,buffer,dotcom,0.925
peak_to_through,2.4947352765490303,buffer,dotcom,0.925
max_1d,1.1735389603282074,buffer,dotcom,0.925
max_5d,1.404589944673743,buffer,dotcom,0.925
max_30d,1.9429375317611401,buffer,dotcom,0.925
max_ltm,1.2070306025590722,buffer,dotcom,0.925
avg_ltm,1.2070306025590722,buffer,dotcom,0.925
n_breaches,4,cap_floor,dotcom,0.925
N_observations,512,cap_floor,dotcom,0.925
perc_breaches,0.0078125,cap_floor,dotcom,0.925
conf_level,0.9921875,cap_floor,dotcom,0.925
avg_shortfall,-0.017291502677385148,cap_floor,dotcom,0.925
max_shortfall,-0.038441155496320295,cap_floor,dotcom,0.925
costs,0.10159096540177112,cap_floor,dotcom,0.925
peak_to_through,2.0772515540106933,cap_floor,dotcom,0.925
max_1d,1.1735389603282074,cap_floor,dotcom,0.925
max_5d,1.404589944673743,cap_floor,dotcom,0.925
max_30d,1.9429375317611401,cap_floor,dotcom,0.925
max_ltm,1.5087882531988404,cap_floor,dotcom,0.925
avg_ltm,1.2009892736665162,cap_floor,dotcom,0.925
n_breaches,4,speed_floor,dotcom,0.925
N_observations,512,speed_floor,dotcom,0.925
perc_breaches,0.0078125,speed_floor,dotcom,0.925
conf_level,0.9921875,speed_floor,dotcom,0.925
avg_shortfall,-0.017291502677385148,speed_floor,dotcom,0.925
max_shortfall,-0.038441155496320295,speed_floor,dotcom,0.925
costs,0.1024381826228293,speed_floor,dotcom,0.925
peak_to_through,2.364997410107851,speed_floor,dotcom,0.925
max_1d,1.1735389603282074,speed_floor,dotcom,0.925
max_5d,1.404589944673743,speed_floor,dotcom,0.925
max_30d,1.886913598745571,speed_floor,dotcom,0.925
max_ltm,1.5087882531988404,speed_floor,dotcom,0.925
avg_ltm,1.2009892736665162,speed_floor,dotcom,0.925
kpf,1,baseline,all,0.925
kpf,1,floor,all,0.925
kpf,1,cap,all,0.925
kpf,1,speed,all,0.925
kpf,1,buffer,all,0.925
kpf,1,speed_floor,all,0.925
kpf,1,cap_floor,all,0.925
n_breaches,31,baseline,all,0.93
N_observations,5505,baseline,all,0.93
perc_breaches,0.005631244323342416,baseline,all,0.93
conf_level,0.9943687556766576,baseline,all,0.93
avg_shortfall,-0.017227078104668173,baseline,all,0.93
max_shortfall,-0.06454396031022018,baseline,all,0.93
costs,0.08172787177095077,baseline,all,0.93
peak_to_through,6.406203017457207,baseline,all,0.93
max_1d,1.2902069858271974,baseline,all,0.93
max_5d,1.9583511181266668,baseline,all,0.93
max_30d,4.277750678744318,baseline,all,0.93
max_ltm,1.7815351815427403,baseline,all,0.93
avg_ltm,1.2356322885898876,baseline,all,0.93
n_breaches,32,speed,all,0.93
N_observations,5505,speed,all,0.93
perc_breaches,0.005812897366030881,speed,all,0.93
conf_level,0.9941871026339691,speed,all,0.93
avg_shortfall,-0.020656630210994023,speed,all,0.93
max_shortfall,-0.07334516621687039,speed,all,0.93
costs,0.08131642417422087,speed,all,0.93
peak_to_through,5.95745873260481,speed,all,0.93
max_1d,1.2902069858271974,speed,all,0.93
max_5d,1.9163648171541228,speed,all,0.93
max_30d,1.8715777234273083,speed,all,0.93
max_ltm,1.8078771676686902,speed,all,0.93
avg_ltm,1.2761238514426898,speed,all,0.93
n_breaches,20,floor,all,0.93
N_observations,5504,floor,all,0.93
perc_breaches,0.003633720930232558,floor,all,0.93
conf_level,0.9963662790697675,floor,all,0.93
avg_shortfall,-0.020367349381241115,floor,all,0.93
max_shortfall,-0.06454396031022018,floor,all,0.93
costs,0.08810060943708921,floor,all,0.93
peak_to_through,3.3902748946575105,floor,all,0.93
max_1d,1.2173874619849763,floor,all,0.93
max_5d,1.854743746744781,floor,all,0.93
max_30d,3.0278454864818474,floor,all,0.93
max_ltm,1.5676472818750982,floor,all,0.93
avg_ltm,1.2215210709077882,floor,all,0.93
n_breaches,31,cap,all,0.93
N_observations,5505,cap,all,0.93
perc_breaches,0.005631244323342416,cap,all,0.93
conf_level,0.9943687556766576,cap,all,0.93
avg_shortfall,-0.01730426536707116,cap,all,0.93
max_shortfall,-0.06454396031022018,cap,all,0.93
costs,0.08021597017223812,cap,all,0.93
peak_to_through,4.102301865342705,cap,all,0.93
max_1d,1.2902069858271974,cap,all,0.93
max_5d,1.9583511181266668,cap,all,0.93
max_30d,3.16127488963356,cap,all,0.93
max_ltm,1.7815351815427403,cap,all,0.93
avg_ltm,1.2361868789356132,cap,all,0.93
n_breaches,12,buffer,all,0.93
N_observations,5505,buffer,all,0.93
perc_breaches,0.0021798365122615805,buffer,all,0.93
conf_level,0.9978201634877384,buffer,all,0.93
avg_shortfall,-0.01444685401013483,buffer,all,0.93
max_shortfall,-0.03611787497030039,buffer,all,0.93
costs,0.10104297971451706,buffer,all,0.93
peak_to_through,5.124962413965765,buffer,all,0.93
max_1d,1.2902069858271974,buffer,all,0.93
max_5d,1.9583511181266664,buffer,all,0.93
max_30d,3.4222005429954545,buffer,all,0.93
max_ltm,1.4252281452341922,buffer,all,0.93
avg_ltm,1.1672592984681045,buffer,all,0.93
n_breaches,20,cap_floor,all,0.93
N_observations,5504,cap_floor,all,0.93
perc_breaches,0.003633720930232558,cap_floor,all,0.93
conf_level,0.9963662790697675,cap_floor,all,0.93
avg_shortfall,-0.020486989637965743,cap_floor,all,0.93
max_shortfall,-0.06454396031022018,cap_floor,all,0.93
costs,0.08658843329659362,cap_floor,all,0.93
peak_to_through,2.1710100330068025,cap_floor,all,0.93
max_1d,1.2173874619849763,cap_floor,all,0.93
max_5d,1.5916478107304335,cap_floor,all,0.93
max_30d,2.1710100330068025,cap_floor,all,0.93
max_ltm,1.5676472818750982,cap_floor,all,0.93
avg_ltm,1.2223806859436626,cap_floor,all,0.93
n_breaches,20,speed_floor,all,0.93
N_observations,5504,speed_floor,all,0.93
perc_breaches,0.003633720930232558,speed_floor,all,0.93
conf_level,0.9963662790697675,speed_floor,all,0.93
avg_shortfall,-0.02152106764803759,speed_floor,all,0.93
max_shortfall,-0.06454396031022018,speed_floor,all,0.93
costs,0.08787703821095832,speed_floor,all,0.93
peak_to_through,3.2457487351319245,speed_floor,all,0.93
max_1d,1.2050654603123274,speed_floor,all,0.93
max_5d,1.4940526288713287,speed_floor,all,0.93
max_30d,1.8715777234273083,speed_floor,all,0.93
max_ltm,1.5676472818750982,speed_floor,all,0.93
avg_ltm,1.2311367596983236,speed_floor,all,0.93
n_breaches,9,baseline,covid,0.93
N_observations,252,baseline,covid,0.93
perc_breaches,0.03571428571428571,baseline,covid,0.93
conf_level,0.9642857142857143,baseline,covid,0.93
avg_shortfall,-0.018072176125769245,baseline,covid,0.93
max_shortfall,-0.040330594641135004,baseline,covid,0.93
costs,0.1306283269178676,baseline,covid,0.93
peak_to_through,4.954524339213419,baseline,covid,0.93
max_1d,1.2409236446245795,baseline,covid,0.93
max_5d,1.854743746744781,baseline,covid,0.93
max_30d,4.277750678744318,baseline,covid,0.93
max_ltm,1.4499972158489027,baseline,covid,0.93
avg_ltm,1.2297989535044767,baseline,covid,0.93
n_breaches,10,speed,covid,0.93
N_observations,252,speed,covid,0.93
perc_breaches,0.03968253968253968,speed,covid,0.93
conf_level,0.9603174603174603,speed,covid,0.93
avg_shortfall,-0.02896223306390186,speed,covid,0.93
max_shortfall,-0.07334516621687039,speed,covid,0.93
costs,0.12243390903938156,speed,covid,0.93
peak_to_through,4.360876129614144,speed,covid,0.93
max_1d,1.2409236446245795,speed,covid,0.93
max_5d,1.8324519766747163,speed,covid,0.93
max_30d,1.8715777234273083,speed,covid,0.93
max_ltm,1.8078771676686902,speed,covid,0.93
avg_ltm,1.3599552881419843,speed,covid,0.93
n_breaches,6,floor,covid,0.93
N_observations,252,floor,covid,0.93
perc_breaches,0.023809523809523808,floor,covid,0.93
conf_level,0.9761904761904762,floor,covid,0.93
avg_shortfall,-0.020182805787922354,floor,covid,0.93
max_shortfall,-0.040330594641135004,floor,covid,0.93
costs,0.13379773117593363,floor,covid,0.93
peak_to_through,3.3902748946575105,floor,covid,0.93
max_1d,1.2173874619849763,floor,covid,0.93
max_5d,1.854743746744781,floor,covid,0.93
max_30d,3.0278454864818474,floor,covid,0.93
max_ltm,1.4280900489896808,floor,covid,0.93
avg_ltm,1.2005101445533053,floor,covid,0.93
n_breaches,9,cap,covid,0.93
N_observations,252,cap,covid,0.93
perc_breaches,0.03571428571428571,cap,covid,0.93
conf_level,0.9642857142857143,cap,covid,0.93
avg_shortfall,-0.01833804336293509,cap,covid,0.93
max_shortfall,-0.040330594641135004,cap,covid,0.93
costs,0.11685147180320914,cap,covid,0.93
peak_to_through,3.1726990829442303,cap,covid,0.93
max_1d,1.2409236446245795,cap,covid,0.93
max_5d,1.8324519766747163,cap,covid,0.93
max_30d,3.16127488963356,cap,covid,0.93
max_ltm,1.4499972158489027,cap,covid,0.93
avg_ltm,1.2317092091397532,cap,covid,0.93
n_breaches,3,buffer,covid,0.93
N_observations,252,buffer,covid,0.93
perc_breaches,0.011904761904761904,buffer,covid,0.93
conf_level,0.9880952380952381,buffer,covid,0.93
avg_shortfall,-0.011818925305851602,buffer,covid,0.93
max_shortfall,-0.016777959666135156,buffer,covid,0.93
costs,0.15240678192414933,buffer,covid,0.93
peak_to_through,3.963619471370736,buffer,covid,0.93
max_1d,1.2409236446245797,buffer,covid,0.93
max_5d,1.8324519766747165,buffer,covid,0.93
max_30d,3.4222005429954545,buffer,covid,0.93
max_ltm,1.1599977726791222,buffer,covid,0.93
avg_ltm,1.126626729872111,buffer,covid,0.93
n_breaches,6,cap_floor,covid,0.93
N_observations,252,cap_floor,covid,0.93
perc_breaches,0.023809523809523808,cap_floor,covid,0.93
conf_level,0.9761904761904762,cap_floor,covid,0.93
avg_shortfall,-0.020581606643671122,cap_floor,covid,0.93
max_shortfall,-0.040330594641135004,cap_floor,covid,0.93
costs,0.12002087606127518,cap_floor,covid,0.93
peak_to_through,2.1710100330068025,cap_floor,covid,0.93
max_1d,1.2173874619849763,cap_floor,covid,0.93
max_5d,1.5916478107304335,cap_floor,covid,0.93
max_30d,2.1710100330068025,cap_floor,covid,0.93
max_ltm,1.4280900489896808,cap_floor,covid,0.93
avg_ltm,1.20337552800622,cap_floor,covid,0.93
n_breaches,6,speed_floor,covid,0.93
N_observations,252,speed_floor,covid,0.93
perc_breaches,0.023809523809523808,speed_floor,covid,0.93
conf_level,0.9761904761904762,speed_floor,covid,0.93
avg_shortfall,-0.024028533343910603,speed_floor,covid,0.93
max_shortfall,-0.040330594641135004,speed_floor,covid,0.93
costs,0.12945365883079313,speed_floor,covid,0.93
peak_to_through,3.2457487351319245,speed_floor,covid,0.93
max_1d,1.2050654603123274,speed_floor,covid,0.93
max_5d,1.3721229016980736,speed_floor,covid,0.93
max_30d,1.8715777234273083,speed_floor,covid,0.93
max_ltm,1.4280900489896808,speed_floor,covid,0.93
avg_ltm,1.2325624405217566,speed_floor,covid,0.93
n_breaches,7,baseline,financialcrisis,0.93
N_observations,462,baseline,financialcrisis,0.93
perc_breaches,0.015151515151515152,baseline,financialcrisis,0.93
conf_level,0.9848484848484849,baseline,financialcrisis,0.93
avg_shortfall,-0.028514543037501682,baseline,financialcrisis,0.93
max_shortfall,-0.06454396031022018,baseline,financialcrisis,0.93
costs,0.10259407412462508,baseline,financialcrisis,0.93
peak_to_through,5.1900132413902496,baseline,financialcrisis,0.93
max_1d,1.2902069858271974,baseline,financialcrisis,0.93
max_5d,1.9583511181266668,baseline,financialcrisis,0.93
max_30d,2.2284072270142716,baseline,financialcrisis,0.93
max_ltm,1.7815351815427403,baseline,financialcrisis,0.93
avg_ltm,1.3702758073567303,baseline,financialcrisis,0.93
n_breaches,7,speed,financialcrisis,0.93
N_observations,462,speed,financialcrisis,0.93
perc_breaches,0.015151515151515152,speed,financialcrisis,0.93
conf_level,0.9848484848484849,speed,financialcrisis,0.93
avg_shortfall,-0.028514543037501682,speed,financialcrisis,0.93
max_shortfall,-0.06454396031022018,speed,financialcrisis,0.93
costs,0.10223018894054227,speed,financialcrisis,0.93
peak_to_through,5.176335376648122,speed,financialcrisis,0.93
max_1d,1.2902069858271974,speed,financialcrisis,0.93
max_5d,1.9163648171541228,speed,financialcrisis,0.93
max_30d,1.8715777234273083,speed,financialcrisis,0.93
max_ltm,1.7815351815427403,speed,financialcrisis,0.93
avg_ltm,1.3702758073567303,speed,financialcrisis,0.93
n_breaches,6,floor,financialcrisis,0.93
N_observations,462,floor,financialcrisis,0.93
perc_breaches,0.012987012987012988,floor,financialcrisis,0.93
conf_level,0.987012987012987,floor,financialcrisis,0.93
avg_shortfall,-0.026947083297319027,floor,financialcrisis,0.93
max_shortfall,-0.06454396031022018,floor,financialcrisis,0.93
costs,0.10803099518589461,floor,financialcrisis,0.93
peak_to_through,3.0359005997047253,floor,financialcrisis,0.93
max_1d,1.2155207315880041,floor,financialcrisis,0.93
max_5d,1.6202242839249537,floor,financialcrisis,0.93
max_30d,2.2284072270142716,floor,financialcrisis,0.93
max_ltm,1.5676472818750982,floor,financialcrisis,0.93
avg_ltm,1.2929142677023808,floor,financialcrisis,0.93
n_breaches,7,cap,financialcrisis,0.93
N_observations,462,cap,financialcrisis,0.93
perc_breaches,0.015151515151515152,cap,financialcrisis,0.93
conf_level,0.9848484848484849,cap,financialcrisis,0.93
avg_shortfall,-0.028514543037501682,cap,financialcrisis,0.93
max_shortfall,-0.06454396031022018,cap,financialcrisis,0.93
costs,0.0936068210447388,cap,financialcrisis,0.93
peak_to_through,3.564420875472584,cap,financialcrisis,0.93
max_1d,1.2902069858271974,cap,financialcrisis,0.93
max_5d,1.9583511181266668,cap,financialcrisis,0.93
max_30d,1.974158327712864,cap,financialcrisis,0.93
max_ltm,1.7815351815427403,cap,financialcrisis,0.93
avg_ltm,1.3702758073567303,cap,financialcrisis,0.93
n_breaches,4,buffer,financialcrisis,0.93
N_observations,462,buffer,financialcrisis,0.93
perc_breaches,0.008658008658008658,buffer,financialcrisis,0.93
conf_level,0.9913419913419913,buffer,financialcrisis,0.93
avg_shortfall,-0.024380611342867647,buffer,financialcrisis,0.93
max_shortfall,-0.03611787497030039,buffer,financialcrisis,0.93
costs,0.12128423295853039,buffer,financialcrisis,0.93
peak_to_through,4.152010593112199,buffer,financialcrisis,0.93
max_1d,1.2902069858271974,buffer,financialcrisis,0.93
max_5d,1.9583511181266664,buffer,financialcrisis,0.93
max_30d,2.053833835357571,buffer,financialcrisis,0.93
max_ltm,1.4252281452341922,buffer,financialcrisis,0.93
avg_ltm,1.264503595815797,buffer,financialcrisis,0.93
n_breaches,6,cap_floor,financialcrisis,0.93
N_observations,462,cap_floor,financialcrisis,0.93
perc_breaches,0.012987012987012988,cap_floor,financialcrisis,0.93
conf_level,0.987012987012987,cap_floor,financialcrisis,0.93
avg_shortfall,-0.026947083297319027,cap_floor,financialcrisis,0.93
max_shortfall,-0.06454396031022018,cap_floor,financialcrisis,0.93
costs,0.09904374210600833,cap_floor,financialcrisis,0.93
peak_to_through,2.0850096079039244,cap_floor,financialcrisis,0.93
max_1d,1.1963286047951962,cap_floor,financialcrisis,0.93
max_5d,1.4940526288713287,cap_floor,financialcrisis,0.93
max_30d,1.8994298816222737,cap_floor,financialcrisis,0.93
max_ltm,1.5676472818750982,cap_floor,financialcrisis,0.93
avg_ltm,1.2929142677023808,cap_floor,financialcrisis,0.93
n_breaches,6,speed_floor,financialcrisis,0.93
N_observations,462,speed_floor,financialcrisis,0.93
perc_breaches,0.012987012987012988,speed_floor,financialcrisis,0.93
conf_level,0.987012987012987,speed_floor,financialcrisis,0.93
avg_shortfall,-0.026947083297319027,speed_floor,financialcrisis,0.93
max_shortfall,-0.06454396031022018,speed_floor,financialcrisis,0.93
costs,0.10778153690392431,speed_floor,financialcrisis,0.93
peak_to_through,3.0278997265196352,speed_floor,financialcrisis,0.93
max_1d,1.1963286047951962,speed_floor,financialcrisis,0.93
max_5d,1.4940526288713287,speed_floor,financialcrisis,0.93
max_30d,1.8715777234273083,speed_floor,financialcrisis,0.93
max_ltm,1.5676472818750982,speed_floor,financialcrisis,0.93
avg_ltm,1.2929142677023808,speed_floor,financialcrisis,0.93
n_breaches,5,baseline,dotcom,0.93
N_observations,512,baseline,dotcom,0.93
perc_breaches,0.009765625,baseline,dotcom,0.93
conf_level,0.990234375,baseline,dotcom,0.93
avg_shortfall,-0.014812877414620113,baseline,dotcom,0.93
max_shortfall,-0.03882385896591187,baseline,dotcom,0.93
costs,0.10162990955411132,baseline,dotcom,0.93
peak_to_through,2.55797456819224,baseline,dotcom,0.93
max_1d,1.1649690770266499,baseline,dotcom,0.93
max_5d,1.3845380288096105,baseline,dotcom,0.93
max_30d,1.9234165533588272,baseline,dotcom,0.93
max_ltm,1.5164695889278579,baseline,dotcom,0.93
avg_ltm,1.1720147015372735,baseline,dotcom,0.93
n_breaches,5,speed,dotcom,0.93
N_observations,512,speed,dotcom,0.93
perc_breaches,0.009765625,speed,dotcom,0.93
conf_level,0.990234375,speed,dotcom,0.93
avg_shortfall,-0.014812877414620113,speed,dotcom,0.93
max_shortfall,-0.03882385896591187,speed,dotcom,0.93
costs,0.10161540432464376,speed,dotcom,0.93
peak_to_through,2.55797456819224,speed,dotcom,0.93
max_1d,1.1649690770266499,speed,dotcom,0.93
max_5d,1.3845380288096105,speed,dotcom,0.93
max_30d,1.871577723427308,speed,dotcom,0.93
max_ltm,1.5164695889278579,speed,dotcom,0.93
avg_ltm,1.1720147015372735,speed,dotcom,0.93
n_breaches,4,floor,dotcom,0.93
N_observations,512,floor,dotcom,0.93
perc_breaches,0.0078125,floor,dotcom,0.93
conf_level,0.9921875,floor,dotcom,0.93
avg_shortfall,-0.01845014595299165,floor,dotcom,0.93
max_shortfall,-0.03882385896591187,floor,dotcom,0.93
costs,0.10243896279983616,floor,dotcom,0.93
peak_to_through,2.3376069806713686,floor,dotcom,0.93
max_1d,1.1649690770266499,floor,dotcom,0.93
max_5d,1.3845380288096105,floor,dotcom,0.93
max_30d,1.9234165533588272,floor,dotcom,0.93
max_ltm,1.5164695889278579,floor,dotcom,0.93
avg_ltm,1.2140505203604166,floor,dotcom,0.93
n_breaches,5,cap,dotcom,0.93
N_observations,512,cap,dotcom,0.93
perc_breaches,0.009765625,cap,dotcom,0.93
conf_level,0.990234375,cap,dotcom,0.93
avg_shortfall,-0.014812877414620113,cap,dotcom,0.93
max_shortfall,-0.03882385896591187,cap,dotcom,0.93
costs,0.1008889195575385,cap,dotcom,0.93
peak_to_through,2.2815646922490544,cap,dotcom,0.93
max_1d,1.1649690770266499,cap,dotcom,0.93
max_5d,1.3845380288096105,cap,dotcom,0.93
max_30d,1.9234165533588272,cap,dotcom,0.93
max_ltm,1.5164695889278579,cap,dotcom,0.93
avg_ltm,1.1720147015372735,cap,dotcom,0.93
n_breaches,1,buffer,dotcom,0.93
N_observations,512,buffer,dotcom,0.93
perc_breaches,0.001953125,buffer,dotcom,0.93
conf_level,0.998046875,buffer,dotcom,0.93
avg_shortfall,-0.02003095237556135,buffer,dotcom,0.93
max_shortfall,-0.02003095237556135,buffer,dotcom,0.93
costs,0.1269602518497752,buffer,dotcom,0.93
peak_to_through,2.4670322436414924,buffer,dotcom,0.93
max_1d,1.1649690770266499,buffer,dotcom,0.93
max_5d,1.3845380288096105,buffer,dotcom,0.93
max_30d,1.923416553358827,buffer,dotcom,0.93
max_ltm,1.2131756711422865,buffer,dotcom,0.93
avg_ltm,1.2131756711422865,buffer,dotcom,0.93
n_breaches,4,cap_floor,dotcom,0.93
N_observations,512,cap_floor,dotcom,0.93
perc_breaches,0.0078125,cap_floor,dotcom,0.93
conf_level,0.9921875,cap_floor,dotcom,0.93
avg_shortfall,-0.01845014595299165,cap_floor,dotcom,0.93
max_shortfall,-0.03882385896591187,cap_floor,dotcom,0.93
costs,0.10169797280326334,cap_floor,dotcom,0.93
peak_to_through,2.0850096079039244,cap_floor,dotcom,0.93
max_1d,1.1649690770266499,cap_floor,dotcom,0.93
max_5d,1.3845380288096105,cap_floor,dotcom,0.93
max_30d,1.9234165533588272,cap_floor,dotcom,0.93
max_ltm,1.5164695889278579,cap_floor,dotcom,0.93
avg_ltm,1.2140505203604166,cap_floor,dotcom,0.93
n_breaches,4,speed_floor,dotcom,0.93
N_observations,512,speed_floor,dotcom,0.93
perc_breaches,0.0078125,speed_floor,dotcom,0.93
conf_level,0.9921875,speed_floor,dotcom,0.93
avg_shortfall,-0.01845014595299165,speed_floor,dotcom,0.93
max_shortfall,-0.03882385896591187,speed_floor,dotcom,0.93
costs,0.10242445757036861,speed_floor,dotcom,0.93
peak_to_through,2.3376069806713686,speed_floor,dotcom,0.93
max_1d,1.1649690770266499,speed_floor,dotcom,0.93
max_5d,1.3845380288096105,speed_floor,dotcom,0.93
max_30d,1.871577723427308,speed_floor,dotcom,0.93
max_ltm,1.5164695889278579,speed_floor,dotcom,0.93
avg_ltm,1.2140505203604166,speed_floor,dotcom,0.93
kpf,1,baseline,all,0.93
kpf,1,floor,all,0.93
kpf,1,cap,all,0.93
kpf,1,speed,all,0.93
kpf,1,buffer,all,0.93
kpf,1,speed_floor,all,0.93
kpf,1,cap_floor,all,0.93
n_breaches,30,baseline,all,0.935
N_observations,5505,baseline,all,0.935
perc_breaches,0.005449591280653951,baseline,all,0.935
conf_level,0.9945504087193461,baseline,all,0.935
avg_shortfall,-0.01869654513463254,baseline,all,0.935
max_shortfall,-0.06551190730157072,baseline,all,0.935
costs,0.081889366464913,baseline,all,0.935
peak_to_through,6.152430956926218,baseline,all,0.935
max_1d,1.2734920574972066,baseline,all,0.935
max_5d,1.916004550735,baseline,all,0.935
max_30d,4.253218784644223,baseline,all,0.935
max_ltm,1.7743187505654872,baseline,all,0.935
avg_ltm,1.2548905364924674,baseline,all,0.935
n_breaches,31,speed,all,0.935
N_observations,5505,speed,all,0.935
perc_breaches,0.005631244323342416,speed,all,0.935
conf_level,0.9943687556766576,speed,all,0.935
avg_shortfall,-0.022324929988167416,speed,all,0.935
max_shortfall,-0.07643991428812785,speed,all,0.935
costs,0.08147437681818652,speed,all,0.935
peak_to_through,5.7796362743122645,speed,all,0.935
