type,values,model,period,lambda
kpf,1,buffer,all,0.9450000000000001
n_breaches,33,baseline,all,0.9500000000000001
N_observations,3610,baseline,all,0.9500000000000001
perc_breaches,0.009141274238227148,baseline,all,0.9500000000000001
conf_level,0.9908587257617728,baseline,all,0.9500000000000001
avg_shortfall,-0.02453454036538731,baseline,all,0.9500000000000001
max_shortfall,-0.08136531308728612,baseline,all,0.9500000000000001
costs,0.07799975493968869,baseline,all,0.9500000000000001
peak_to_through,5.894146424376694,baseline,all,0.9500000000000001
max_1d,1.270240927340187,baseline,all,0.9500000000000001
max_5d,1.8418277492876312,baseline,all,0.9500000000000001
max_30d,4.479495422824215,baseline,all,0.9500000000000001
n_breaches,33,speed,all,0.9500000000000001
N_observations,3610,speed,all,0.9500000000000001
perc_breaches,0.009141274238227148,speed,all,0.9500000000000001
conf_level,0.9908587257617728,speed,all,0.9500000000000001
avg_shortfall,-0.026361735453258726,speed,all,0.9500000000000001
max_shortfall,-0.08879720946708287,speed,all,0.9500000000000001
costs,0.07739009937220082,speed,all,0.9500000000000001
peak_to_through,5.477302854590363,speed,all,0.9500000000000001
max_1d,1.270240927340187,speed,all,0.9500000000000001
max_5d,1.6340596432150392,speed,all,0.9500000000000001
max_30d,1.8000000000000003,speed,all,0.9500000000000001
n_breaches,18,floor,all,0.9500000000000001
N_observations,3610,floor,all,0.9500000000000001
perc_breaches,0.004986149584487534,floor,all,0.9500000000000001
conf_level,0.9950138504155125,floor,all,0.9500000000000001
avg_shortfall,-0.03175721034568612,floor,all,0.9500000000000001
max_shortfall,-0.08136531308728612,floor,all,0.9500000000000001
costs,0.08623449698978432,floor,all,0.9500000000000001
peak_to_through,2.7702372281685173,floor,all,0.9500000000000001
max_1d,1.2311719463609045,floor,all,0.9500000000000001
max_5d,1.8418277492876312,floor,all,0.9500000000000001
max_30d,2.7336158441920113,floor,all,0.9500000000000001
n_breaches,18,cap,all,0.9500000000000001
N_observations,3610,cap,all,0.9500000000000001
perc_breaches,0.004986149584487534,cap,all,0.9500000000000001
conf_level,0.9950138504155125,cap,all,0.9500000000000001
avg_shortfall,-0.03175721034568612,cap,all,0.9500000000000001
max_shortfall,-0.08136531308728612,cap,all,0.9500000000000001
costs,0.08543240949409311,cap,all,0.9500000000000001
peak_to_through,2.1921182840728153,cap,all,0.9500000000000001
max_1d,1.2311719463609045,cap,all,0.9500000000000001
max_5d,1.8353883763684855,cap,all,0.9500000000000001
max_30d,2.1921182840728153,cap,all,0.9500000000000001
n_breaches,21,buffer,all,0.9500000000000001
N_observations,3610,buffer,all,0.9500000000000001
perc_breaches,0.005817174515235457,buffer,all,0.9500000000000001
conf_level,0.9941828254847646,buffer,all,0.9500000000000001
avg_shortfall,-0.01989060874094091,buffer,all,0.9500000000000001
max_shortfall,-0.05714456594163281,buffer,all,0.9500000000000001
costs,0.09597623317813407,buffer,all,0.9500000000000001
peak_to_through,4.715317139501355,buffer,all,0.9500000000000001
max_1d,1.2702409273401867,buffer,all,0.9500000000000001
max_5d,1.7446860152594275,buffer,all,0.9500000000000001
max_30d,3.5924999431667923,buffer,all,0.9500000000000001
n_breaches,12,baseline,2020,0.9500000000000001
N_observations,254,baseline,2020,0.9500000000000001
perc_breaches,0.047244094488188976,baseline,2020,0.9500000000000001
conf_level,0.952755905511811,baseline,2020,0.9500000000000001
avg_shortfall,-0.032961309489708955,baseline,2020,0.9500000000000001
max_shortfall,-0.05857872137925142,baseline,2020,0.9500000000000001
costs,0.12460777980580039,baseline,2020,0.9500000000000001
peak_to_through,4.832604691059175,baseline,2020,0.9500000000000001
max_1d,1.2311719463609045,baseline,2020,0.9500000000000001
max_5d,1.8418277492876312,baseline,2020,0.9500000000000001
max_30d,4.479495422824215,baseline,2020,0.9500000000000001
n_breaches,12,speed,2020,0.9500000000000001
N_observations,254,speed,2020,0.9500000000000001
perc_breaches,0.047244094488188976,speed,2020,0.9500000000000001
conf_level,0.952755905511811,speed,2020,0.9500000000000001
avg_shortfall,-0.03798609598135535,speed,2020,0.9500000000000001
max_shortfall,-0.08879720946708287,speed,2020,0.9500000000000001
costs,0.1162729812650106,speed,2020,0.9500000000000001
peak_to_through,4.472882514082448,speed,2020,0.9500000000000001
max_1d,1.1297943877579792,speed,2020,0.9500000000000001
max_5d,1.5285025521339264,speed,2020,0.9500000000000001
max_30d,1.8000000000000003,speed,2020,0.9500000000000001
n_breaches,7,floor,2020,0.9500000000000001
N_observations,254,floor,2020,0.9500000000000001
perc_breaches,0.027559055118110236,floor,2020,0.9500000000000001
conf_level,0.9724409448818898,floor,2020,0.9500000000000001
avg_shortfall,-0.04108588271530284,floor,2020,0.9500000000000001
max_shortfall,-0.05857872137925142,floor,2020,0.9500000000000001
costs,0.12944337627655433,floor,2020,0.9500000000000001
peak_to_through,2.7702372281685173,floor,2020,0.9500000000000001
max_1d,1.2311719463609045,floor,2020,0.9500000000000001
max_5d,1.8418277492876312,floor,2020,0.9500000000000001
max_30d,2.7336158441920113,floor,2020,0.9500000000000001
n_breaches,7,cap,2020,0.9500000000000001
N_observations,254,cap,2020,0.9500000000000001
perc_breaches,0.027559055118110236,cap,2020,0.9500000000000001
conf_level,0.9724409448818898,cap,2020,0.9500000000000001
avg_shortfall,-0.04108588271530284,cap,2020,0.9500000000000001
max_shortfall,-0.05857872137925142,cap,2020,0.9500000000000001
costs,0.12330818012547524,cap,2020,0.9500000000000001
peak_to_through,2.1921182840728153,cap,2020,0.9500000000000001
max_1d,1.2311719463609045,cap,2020,0.9500000000000001
max_5d,1.8353883763684855,cap,2020,0.9500000000000001
max_30d,2.1921182840728153,cap,2020,0.9500000000000001
n_breaches,11,buffer,2020,0.9500000000000001
N_observations,254,buffer,2020,0.9500000000000001
perc_breaches,0.04330708661417323,buffer,2020,0.9500000000000001
conf_level,0.9566929133858267,buffer,2020,0.9500000000000001
avg_shortfall,-0.018796604107076512,buffer,2020,0.9500000000000001
max_shortfall,-0.03730427547620323,buffer,2020,0.9500000000000001
costs,0.1454716610708566,buffer,2020,0.9500000000000001
peak_to_through,3.8660837528473397,buffer,2020,0.9500000000000001
max_1d,1.2311719463609048,buffer,2020,0.9500000000000001
max_5d,1.7446860152594275,buffer,2020,0.9500000000000001
max_30d,3.5924999431667923,buffer,2020,0.9500000000000001
kpf,1,baseline,all,0.9500000000000001
kpf,1,floor,all,0.9500000000000001
kpf,1,cap,all,0.9500000000000001
kpf,1,speed,all,0.9500000000000001
kpf,1,buffer,all,0.9500000000000001
n_breaches,32,baseline,all,0.9550000000000001
N_observations,3610,baseline,all,0.9550000000000001
perc_breaches,0.00886426592797784,baseline,all,0.9550000000000001
conf_level,0.9911357340720222,baseline,all,0.9550000000000001
avg_shortfall,-0.025186328935489107,baseline,all,0.9550000000000001
max_shortfall,-0.08182201678393963,baseline,all,0.9550000000000001
costs,0.07924462826743287,baseline,all,0.9550000000000001
peak_to_through,5.781708680223532,baseline,all,0.9550000000000001
max_1d,1.2522208990151924,baseline,all,0.9550000000000001
max_5d,1.8394000780645516,baseline,all,0.9550000000000001
max_30d,4.384153604425766,baseline,all,0.9550000000000001
n_breaches,32,speed,all,0.9550000000000001
N_observations,3610,speed,all,0.9550000000000001
perc_breaches,0.00886426592797784,speed,all,0.9550000000000001
conf_level,0.9911357340720222,speed,all,0.9550000000000001
avg_shortfall,-0.02673116875470657,speed,all,0.9550000000000001
max_shortfall,-0.08796125414751871,speed,all,0.9550000000000001
costs,0.07866784739194994,speed,all,0.9550000000000001
peak_to_through,5.414011564329555,speed,all,0.9550000000000001
max_1d,1.2522208990151924,speed,all,0.9550000000000001
max_5d,1.6379951583166645,speed,all,0.9550000000000001
max_30d,1.8000000000000003,speed,all,0.9550000000000001
n_breaches,18,floor,all,0.9550000000000001
N_observations,3610,floor,all,0.9550000000000001
perc_breaches,0.004986149584487534,floor,all,0.9550000000000001
conf_level,0.9950138504155125,floor,all,0.9550000000000001
avg_shortfall,-0.03205554871235608,floor,all,0.9550000000000001
max_shortfall,-0.08182201678393963,floor,all,0.9550000000000001
costs,0.0870380761131985,floor,all,0.9550000000000001
peak_to_through,2.7497693618679317,floor,all,0.9550000000000001
max_1d,1.2249553382617566,floor,all,0.9550000000000001
max_5d,1.8394000780645516,floor,all,0.9550000000000001
max_30d,2.7100198544244742,floor,all,0.9550000000000001
n_breaches,18,cap,all,0.9550000000000001
N_observations,3610,cap,all,0.9550000000000001
perc_breaches,0.004986149584487534,cap,all,0.9550000000000001
conf_level,0.9950138504155125,cap,all,0.9550000000000001
avg_shortfall,-0.03205554871235608,cap,all,0.9550000000000001
max_shortfall,-0.08182201678393963,cap,all,0.9550000000000001
costs,0.0863094030551874,cap,all,0.9550000000000001
peak_to_through,2.216977658118045,cap,all,0.9550000000000001
max_1d,1.2249553382617566,cap,all,0.9550000000000001
max_5d,1.8394000780645516,cap,all,0.9550000000000001
max_30d,2.216977658118045,cap,all,0.9550000000000001
n_breaches,21,buffer,all,0.9550000000000001
N_observations,3610,buffer,all,0.9550000000000001
perc_breaches,0.005817174515235457,buffer,all,0.9550000000000001
conf_level,0.9941828254847646,buffer,all,0.9550000000000001
avg_shortfall,-0.01997377893844675,buffer,all,0.9550000000000001
max_shortfall,-0.0577154455624497,buffer,all,0.9550000000000001
costs,0.09749465141671013,buffer,all,0.9550000000000001
peak_to_through,4.625366944178825,buffer,all,0.9550000000000001
max_1d,1.2522208990151922,buffer,all,0.9550000000000001
max_5d,1.767046393546232,buffer,all,0.9550000000000001
max_30d,3.5639374146218072,buffer,all,0.9550000000000001
n_breaches,12,baseline,2020,0.9550000000000001
N_observations,254,baseline,2020,0.9550000000000001
perc_breaches,0.047244094488188976,baseline,2020,0.9550000000000001
conf_level,0.952755905511811,baseline,2020,0.9550000000000001
avg_shortfall,-0.03334872976723143,baseline,2020,0.9550000000000001
max_shortfall,-0.060260891630121036,baseline,2020,0.9550000000000001
costs,0.12784605162178125,baseline,2020,0.9550000000000001
peak_to_through,4.7313756768978426,baseline,2020,0.9550000000000001
max_1d,1.2249553382617566,baseline,2020,0.9550000000000001
max_5d,1.8394000780645516,baseline,2020,0.9550000000000001
max_30d,4.384153604425766,baseline,2020,0.9550000000000001
n_breaches,12,speed,2020,0.9550000000000001
N_observations,254,speed,2020,0.9550000000000001
perc_breaches,0.047244094488188976,speed,2020,0.9550000000000001
conf_level,0.952755905511811,speed,2020,0.9550000000000001
avg_shortfall,-0.037468302618478,speed,2020,0.9550000000000001
max_shortfall,-0.08796125414751871,speed,2020,0.9550000000000001
costs,0.11978403530809756,speed,2020,0.9550000000000001
peak_to_through,4.430476187347811,speed,2020,0.9550000000000001
max_1d,1.1209805295514421,speed,2020,0.9550000000000001
max_5d,1.496275346588063,speed,2020,0.9550000000000001
max_30d,1.8000000000000003,speed,2020,0.9550000000000001
n_breaches,7,floor,2020,0.9550000000000001
N_observations,254,floor,2020,0.9550000000000001
perc_breaches,0.027559055118110236,floor,2020,0.9550000000000001
conf_level,0.9724409448818898,floor,2020,0.9550000000000001
avg_shortfall,-0.042073992084222064,floor,2020,0.9550000000000001
max_shortfall,-0.060260891630121036,floor,2020,0.9550000000000001
costs,0.13261281477708783,floor,2020,0.9550000000000001
peak_to_through,2.7497693618679317,floor,2020,0.9550000000000001
max_1d,1.2249553382617566,floor,2020,0.9550000000000001
max_5d,1.8394000780645516,floor,2020,0.9550000000000001
max_30d,2.7100198544244742,floor,2020,0.9550000000000001
n_breaches,7,cap,2020,0.9550000000000001
N_observations,254,cap,2020,0.9550000000000001
perc_breaches,0.027559055118110236,cap,2020,0.9550000000000001
conf_level,0.9724409448818898,cap,2020,0.9550000000000001
avg_shortfall,-0.042073992084222064,cap,2020,0.9550000000000001
max_shortfall,-0.060260891630121036,cap,2020,0.9550000000000001
costs,0.12659734117133586,cap,2020,0.9550000000000001
peak_to_through,2.216977658118045,cap,2020,0.9550000000000001
max_1d,1.2249553382617566,cap,2020,0.9550000000000001
max_5d,1.8394000780645516,cap,2020,0.9550000000000001
max_30d,2.216977658118045,cap,2020,0.9550000000000001
n_breaches,11,buffer,2020,0.9550000000000001
N_observations,254,buffer,2020,0.9550000000000001
perc_breaches,0.04330708661417323,buffer,2020,0.9550000000000001
conf_level,0.9566929133858267,buffer,2020,0.9550000000000001
avg_shortfall,-0.01934529740491024,buffer,2020,0.9550000000000001
max_shortfall,-0.038801179400852315,buffer,2020,0.9550000000000001
costs,0.14881399529682016,buffer,2020,0.9550000000000001
peak_to_through,3.7851005415182737,buffer,2020,0.9550000000000001
max_1d,1.2249553382617568,buffer,2020,0.9550000000000001
max_5d,1.767046393546232,buffer,2020,0.9550000000000001
max_30d,3.5639374146218072,buffer,2020,0.9550000000000001
kpf,1,baseline,all,0.9550000000000001
kpf,1,floor,all,0.9550000000000001
kpf,1,cap,all,0.9550000000000001
kpf,1,speed,all,0.9550000000000001
kpf,1,buffer,all,0.9550000000000001
n_breaches,31,baseline,all,0.96
N_observations,3610,baseline,all,0.96
perc_breaches,0.008587257617728532,baseline,all,0.96
conf_level,0.9914127423822715,baseline,all,0.96
avg_shortfall,-0.025821060347872342,baseline,all,0.96
max_shortfall,-0.08219367095763429,baseline,all,0.96
costs,0.0805236307047877,baseline,all,0.96
peak_to_through,5.620773886414421,baseline,all,0.96
max_1d,1.2331288236975266,baseline,all,0.96
max_5d,1.8291817856177908,baseline,all,0.96
max_30d,4.244575287480345,baseline,all,0.96
n_breaches,31,speed,all,0.96
N_observations,3610,speed,all,0.96
perc_breaches,0.008587257617728532,speed,all,0.96
conf_level,0.9914127423822715,speed,all,0.96
avg_shortfall,-0.027079544718993234,speed,all,0.96
max_shortfall,-0.08693193813797316,speed,all,0.96
costs,0.07998099045463261,speed,all,0.96
peak_to_through,5.324260405132619,speed,all,0.96
max_1d,1.2331288236975266,speed,all,0.96
max_5d,1.5867465113449757,speed,all,0.96
max_30d,1.8000000000000003,speed,all,0.96
n_breaches,18,floor,all,0.96
N_observations,3610,floor,all,0.96
perc_breaches,0.004986149584487534,floor,all,0.96
conf_level,0.9950138504155125,floor,all,0.96
avg_shortfall,-0.03229014294082887,floor,all,0.96
max_shortfall,-0.08219367095763429,floor,all,0.96
costs,0.08789748181235074,floor,all,0.96
peak_to_through,2.7125587629285093,floor,all,0.96
max_1d,1.2174594296303398,floor,all,0.96
max_5d,1.8291817856177908,floor,all,0.96
max_30d,2.6704918388201127,floor,all,0.96
n_breaches,18,cap,all,0.96
N_observations,3610,cap,all,0.96
perc_breaches,0.004986149584487534,cap,all,0.96
conf_level,0.9950138504155125,cap,all,0.96
avg_shortfall,-0.03229014294082887,cap,all,0.96
max_shortfall,-0.08219367095763429,cap,all,0.96
costs,0.08726427235828992,cap,all,0.96
peak_to_through,2.2425351929346875,cap,all,0.96
max_1d,1.2174594296303398,cap,all,0.96
max_5d,1.8291817856177908,cap,all,0.96
max_30d,2.2425351929346875,cap,all,0.96
n_breaches,21,buffer,all,0.96
N_observations,3610,buffer,all,0.96
perc_breaches,0.005817174515235457,buffer,all,0.96
conf_level,0.9941828254847646,buffer,all,0.96
avg_shortfall,-0.020033808698420332,buffer,all,0.96
max_shortfall,-0.058180013279568024,buffer,all,0.96
costs,0.09900883360864363,buffer,all,0.96
peak_to_through,4.496619109131537,buffer,all,0.96
max_1d,1.2331288236975266,buffer,all,0.96
max_5d,1.781548087732348,buffer,all,0.96
max_30d,3.498407882846429,buffer,all,0.96
n_breaches,12,baseline,2020,0.96
N_observations,254,baseline,2020,0.96
perc_breaches,0.047244094488188976,baseline,2020,0.96
conf_level,0.952755905511811,baseline,2020,0.96
avg_shortfall,-0.033695619282621714,baseline,2020,0.96
max_shortfall,-0.062149393248397064,baseline,2020,0.96
costs,0.13069615156649575,baseline,2020,0.96
peak_to_through,4.5984296120317945,baseline,2020,0.96
max_1d,1.2174594296303398,baseline,2020,0.96
max_5d,1.8291817856177908,baseline,2020,0.96
max_30d,4.244575287480345,baseline,2020,0.96
n_breaches,12,speed,2020,0.96
N_observations,254,speed,2020,0.96
perc_breaches,0.047244094488188976,speed,2020,0.96
conf_level,0.952755905511811,speed,2020,0.96
avg_shortfall,-0.03694670390801735,speed,2020,0.96
max_shortfall,-0.08693193813797316,speed,2020,0.96
costs,0.12306751645439327,speed,2020,0.96
peak_to_through,4.3558480031205224,speed,2020,0.96
max_1d,1.111471691057155,speed,2020,0.96
max_5d,1.4599222288048046,speed,2020,0.96
max_30d,1.8000000000000003,speed,2020,0.96
n_breaches,7,floor,2020,0.96
N_observations,254,floor,2020,0.96
perc_breaches,0.027559055118110236,floor,2020,0.96
conf_level,0.9724409448818898,floor,2020,0.96
avg_shortfall,-0.04313997832312417,floor,2020,0.96
max_shortfall,-0.062149393248397064,floor,2020,0.96
costs,0.13536496341412327,floor,2020,0.96
peak_to_through,2.7125587629285093,floor,2020,0.96
max_1d,1.2174594296303398,floor,2020,0.96
max_5d,1.8291817856177908,floor,2020,0.96
max_30d,2.6704918388201127,floor,2020,0.96
n_breaches,7,cap,2020,0.96
N_observations,254,cap,2020,0.96
perc_breaches,0.027559055118110236,cap,2020,0.96
conf_level,0.9724409448818898,cap,2020,0.96
avg_shortfall,-0.04313997832312417,cap,2020,0.96
max_shortfall,-0.062149393248397064,cap,2020,0.96
costs,0.1297843497338695,cap,2020,0.96
peak_to_through,2.2425351929346875,cap,2020,0.96
max_1d,1.2174594296303398,cap,2020,0.96
max_5d,1.8291817856177908,cap,2020,0.96
max_30d,2.2425351929346875,cap,2020,0.96
n_breaches,11,buffer,2020,0.96
N_observations,254,buffer,2020,0.96
perc_breaches,0.04330708661417323,buffer,2020,0.96
conf_level,0.9566929133858267,buffer,2020,0.96
avg_shortfall,-0.019868738550313292,buffer,2020,0.96
max_shortfall,-0.04043397622216213,buffer,2020,0.96
costs,0.15158205734297553,buffer,2020,0.96
peak_to_through,3.6787436896254357,buffer,2020,0.96
max_1d,1.2174594296303398,buffer,2020,0.96
max_5d,1.781548087732348,buffer,2020,0.96
max_30d,3.498407882846429,buffer,2020,0.96
kpf,1,baseline,all,0.96
kpf,1,floor,all,0.96
kpf,1,cap,all,0.96
kpf,1,speed,all,0.96
kpf,1,buffer,all,0.96
n_breaches,29,baseline,all,0.9650000000000001
N_observations,3610,baseline,all,0.9650000000000001
perc_breaches,0.008033240997229917,baseline,all,0.9650000000000001
conf_level,0.9919667590027701,baseline,all,0.9650000000000001
avg_shortfall,-0.027506610143939646,baseline,all,0.9650000000000001
max_shortfall,-0.0827786639826412,baseline,all,0.9650000000000001
costs,0.0817609932369308,baseline,all,0.9650000000000001
peak_to_through,5.324088406937379,baseline,all,0.9650000000000001
max_1d,1.2137229173129103,baseline,all,0.9650000000000001
max_5d,1.8247958866551794,baseline,all,0.9650000000000001
max_30d,4.098950743216776,baseline,all,0.9650000000000001
n_breaches,29,speed,all,0.9650000000000001
N_observations,3610,speed,all,0.9650000000000001
perc_breaches,0.008033240997229917,speed,all,0.9650000000000001
conf_level,0.9919667590027701,speed,all,0.9650000000000001
avg_shortfall,-0.02854975520389166,speed,all,0.9650000000000001
max_shortfall,-0.08590904224487254,speed,all,0.9650000000000001
costs,0.08125105562357904,speed,all,0.9650000000000001
peak_to_through,5.103626023866286,speed,all,0.9650000000000001
max_1d,1.2137229173129103,speed,all,0.9650000000000001
max_5d,1.533698842467972,speed,all,0.9650000000000001
max_30d,1.8000000000000003,speed,all,0.9650000000000001
n_breaches,18,floor,all,0.9650000000000001
N_observations,3610,floor,all,0.9650000000000001
perc_breaches,0.004986149584487534,floor,all,0.9650000000000001
conf_level,0.9950138504155125,floor,all,0.9650000000000001
avg_shortfall,-0.03264603476543858,floor,all,0.9650000000000001
max_shortfall,-0.0827786639826412,floor,all,0.9650000000000001
costs,0.0887337551455435,floor,all,0.9650000000000001
peak_to_through,2.6681773338273014,floor,all,0.9650000000000001
max_1d,1.2092697159188626,floor,all,0.9650000000000001
max_5d,1.8247958866551794,floor,all,0.9650000000000001
max_30d,2.624051187407841,floor,all,0.9650000000000001
n_breaches,18,cap,all,0.9650000000000001
N_observations,3610,cap,all,0.9650000000000001
perc_breaches,0.004986149584487534,cap,all,0.9650000000000001
conf_level,0.9950138504155125,cap,all,0.9650000000000001
avg_shortfall,-0.03264603476543858,cap,all,0.9650000000000001
max_shortfall,-0.0827786639826412,cap,all,0.9650000000000001
costs,0.08818198585950289,cap,all,0.9650000000000001
peak_to_through,2.250517292482227,cap,all,0.9650000000000001
max_1d,1.2092697159188626,cap,all,0.9650000000000001
max_5d,1.8247958866551794,cap,all,0.9650000000000001
max_30d,2.250517292482227,cap,all,0.9650000000000001
n_breaches,21,buffer,all,0.9650000000000001
N_observations,3610,buffer,all,0.9650000000000001
perc_breaches,0.005817174515235457,buffer,all,0.9650000000000001
conf_level,0.9941828254847646,buffer,all,0.9650000000000001
avg_shortfall,-0.020191066916559704,buffer,all,0.9650000000000001
max_shortfall,-0.05891125456082667,buffer,all,0.9650000000000001
costs,0.10044034421302976,buffer,all,0.9650000000000001
peak_to_through,4.259270725549904,buffer,all,0.9650000000000001
max_1d,1.2137229173129103,buffer,all,0.9650000000000001
max_5d,1.7915906936124963,buffer,all,0.9650000000000001
max_30d,3.407093595984726,buffer,all,0.9650000000000001
n_breaches,12,baseline,2020,0.9650000000000001
N_observations,254,baseline,2020,0.9650000000000001
perc_breaches,0.047244094488188976,baseline,2020,0.9650000000000001
conf_level,0.952755905511811,baseline,2020,0.9650000000000001
avg_shortfall,-0.034173793091223516,baseline,2020,0.9650000000000001
max_shortfall,-0.06460364091177385,baseline,2020,0.9650000000000001
costs,0.13350710416587125,baseline,2020,0.9650000000000001
peak_to_through,4.456177644317375,baseline,2020,0.9650000000000001
max_1d,1.2092697159188626,baseline,2020,0.9650000000000001
max_5d,1.8247958866551794,baseline,2020,0.9650000000000001
max_30d,4.098950743216776,baseline,2020,0.9650000000000001
n_breaches,12,speed,2020,0.9650000000000001
N_observations,254,speed,2020,0.9650000000000001
perc_breaches,0.047244094488188976,speed,2020,0.9650000000000001
conf_level,0.952755905511811,speed,2020,0.9650000000000001
avg_shortfall,-0.03669472698610754,speed,2020,0.9650000000000001
max_shortfall,-0.08590904224487254,speed,2020,0.9650000000000001
costs,0.12633821468322565,speed,2020,0.9650000000000001
peak_to_through,4.2716541225865505,speed,2020,0.9650000000000001
max_1d,1.0989490176122265,speed,2020,0.9650000000000001
max_5d,1.4190804720693884,speed,2020,0.9650000000000001
max_30d,1.8000000000000003,speed,2020,0.9650000000000001
n_breaches,7,floor,2020,0.9650000000000001
N_observations,254,floor,2020,0.9650000000000001
perc_breaches,0.027559055118110236,floor,2020,0.9650000000000001
conf_level,0.9724409448818898,floor,2020,0.9650000000000001
avg_shortfall,-0.04433524205739285,floor,2020,0.9650000000000001
max_shortfall,-0.06460364091177385,floor,2020,0.9650000000000001
costs,0.13808706536318754,floor,2020,0.9650000000000001
peak_to_through,2.6681773338273014,floor,2020,0.9650000000000001
max_1d,1.2092697159188626,floor,2020,0.9650000000000001
max_5d,1.8247958866551794,floor,2020,0.9650000000000001
max_30d,2.624051187407841,floor,2020,0.9650000000000001
n_breaches,7,cap,2020,0.9650000000000001
N_observations,254,cap,2020,0.9650000000000001
perc_breaches,0.027559055118110236,cap,2020,0.9650000000000001
conf_level,0.9724409448818898,cap,2020,0.9650000000000001
avg_shortfall,-0.04433524205739285,cap,2020,0.9650000000000001
max_shortfall,-0.06460364091177385,cap,2020,0.9650000000000001
costs,0.13265193292898375,cap,2020,0.9650000000000001
peak_to_through,2.250517292482227,cap,2020,0.9650000000000001
max_1d,1.2092697159188626,cap,2020,0.9650000000000001
max_5d,1.8247958866551794,cap,2020,0.9650000000000001
max_30d,2.250517292482227,cap,2020,0.9650000000000001
n_breaches,11,buffer,2020,0.9650000000000001
N_observations,254,buffer,2020,0.9650000000000001
perc_breaches,0.04330708661417323,buffer,2020,0.9650000000000001
conf_level,0.9566929133858267,buffer,2020,0.9650000000000001
avg_shortfall,-0.02057957377028761,buffer,2020,0.9650000000000001
max_shortfall,-0.04226785520425683,buffer,2020,0.9650000000000001
costs,0.15371213122113306,buffer,2020,0.9650000000000001
peak_to_through,3.5649421154538996,buffer,2020,0.9650000000000001
max_1d,1.2092697159188626,buffer,2020,0.9650000000000001
max_5d,1.7915906936124963,buffer,2020,0.9650000000000001
max_30d,3.407093595984726,buffer,2020,0.9650000000000001
kpf,1,baseline,all,0.9650000000000001
kpf,1,floor,all,0.9650000000000001
kpf,1,cap,all,0.9650000000000001
kpf,1,speed,all,0.9650000000000001
kpf,1,buffer,all,0.9650000000000001
n_breaches,29,baseline,all,0.97
N_observations,3610,baseline,all,0.97
perc_breaches,0.008033240997229917,baseline,all,0.97
conf_level,0.9919667590027701,baseline,all,0.97
avg_shortfall,-0.027596704713068295,baseline,all,0.97
max_shortfall,-0.08360817799342357,baseline,all,0.97
costs,0.08273598945654236,baseline,all,0.97
peak_to_through,4.920288848072282,baseline,all,0.97
max_1d,1.1993184874444947,baseline,all,0.97
max_5d,1.8088862138859299,baseline,all,0.97
max_30d,3.9320827842362145,baseline,all,0.97
n_breaches,29,speed,all,0.97
N_observations,3610,speed,all,0.97
perc_breaches,0.008033240997229917,speed,all,0.97
conf_level,0.9919667590027701,speed,all,0.97
avg_shortfall,-0.028335927283276288,speed,all,0.97
max_shortfall,-0.08505883748984086,speed,all,0.97
costs,0.08227047881291617,speed,all,0.97
peak_to_through,4.767820962795085,speed,all,0.97
max_1d,1.192868816990572,speed,all,0.97
max_5d,1.4775252307417386,speed,all,0.97
max_30d,1.8000000000000003,speed,all,0.97
n_breaches,18,floor,all,0.97
N_observations,3610,floor,all,0.97
perc_breaches,0.004986149584487534,floor,all,0.97
conf_level,0.9950138504155125,floor,all,0.97
avg_shortfall,-0.03319154338125551,floor,all,0.97
max_shortfall,-0.08360817799342357,floor,all,0.97
costs,0.08946716206862895,floor,all,0.97
peak_to_through,2.5983651049869123,floor,all,0.97
max_1d,1.1993184874444947,floor,all,0.97
max_5d,1.8088862138859299,floor,all,0.97
max_30d,2.5872168908032482,floor,all,0.97
n_breaches,18,cap,all,0.97
N_observations,3610,cap,all,0.97
perc_breaches,0.004986149584487534,cap,all,0.97
conf_level,0.9950138504155125,cap,all,0.97
avg_shortfall,-0.03319154338125551,cap,all,0.97
max_shortfall,-0.08360817799342357,cap,all,0.97
costs,0.08899041990008442,cap,all,0.97
peak_to_through,2.240162098059705,cap,all,0.97
max_1d,1.1993184874444947,cap,all,0.97
max_5d,1.8088862138859299,cap,all,0.97
max_30d,2.240162098059705,cap,all,0.97
n_breaches,21,buffer,all,0.97
N_observations,3610,buffer,all,0.97
perc_breaches,0.005817174515235457,buffer,all,0.97
conf_level,0.9941828254847646,buffer,all,0.97
avg_shortfall,-0.020504786573519087,buffer,all,0.97
max_shortfall,-0.059948147074304625,buffer,all,0.97
costs,0.10150706713562352,buffer,all,0.97
peak_to_through,3.936231078457826,buffer,all,0.97
max_1d,1.1993184874444947,buffer,all,0.97
max_5d,1.7918777308182998,buffer,all,0.97
max_30d,3.3027871105543114,buffer,all,0.97
n_breaches,12,baseline,2020,0.97
N_observations,254,baseline,2020,0.97
perc_breaches,0.047244094488188976,baseline,2020,0.97
conf_level,0.952755905511811,baseline,2020,0.97
avg_shortfall,-0.03480480685167538,baseline,2020,0.97
max_shortfall,-0.06735727944160251,baseline,2020,0.97
costs,0.13534394351316537,baseline,2020,0.97
peak_to_through,4.288185384334621,baseline,2020,0.97
max_1d,1.1993184874444947,baseline,2020,0.97
max_5d,1.8088862138859299,baseline,2020,0.97
max_30d,3.9320827842362145,baseline,2020,0.97
n_breaches,12,speed,2020,0.97
N_observations,254,speed,2020,0.97
perc_breaches,0.047244094488188976,speed,2020,0.97
